,Resolution,pert,pressure,T,tk,q,qcloud,qice,qsnow,qrain,qgraup,rh,Model,pert_group,neg
1148,1 km,q -0.0002 @600,440.0,0.8213796019554138,0.6494326591491699,84.59481048583984,0.27557438611984253,-0.009705059230327606,-2.222766637802124,0.03860798105597496,-0.09259798377752304,0.34505041452549284,WRF,q 0.0002 @600,True
1239,1 km,q -0.0002 @730,440.0,0.6859549880027771,0.5423599481582642,68.67604064941406,0.43865421414375305,-0.00833625253289938,-2.555140256881714,-0.0001956553169293329,0.29973074793815613,0.16214909384461723,WRF,q 0.0002 @730,True
1330,1 km,q -0.0002 @850,440.0,0.6323484182357788,0.4999692738056183,62.76443099975586,0.04693349078297615,-0.008550415746867657,-2.433375358581543,0.019367268308997154,0.2632277309894562,0.11382660695281525,WRF,q 0.0002 @850,True
3697,4 km,T -0.5 @412,430.0,1.0050462484359741,0.7896454334259033,92.70941162109375,0.06362970173358917,-0.007753013167530298,-5.599031925201416,0.02345246821641922,-0.8467453122138977,0.7599070916487092,WRF,T 0.5 @412,True
3788,4 km,T -0.5 @500,430.0,0.766761064529419,0.6023857593536377,66.37665557861328,-0.3631455600261688,-0.0120630394667387,-2.8690342903137207,-0.006048744544386864,-0.9217413663864136,0.2752253687399531,WRF,T 0.5 @500,True
3879,4 km,T -0.5 @600,430.0,0.6550015807151794,0.5145611763000488,57.1756591796875,-0.07838229835033417,-0.0077658710069954395,-1.5563466548919678,0.05834728106856346,-0.3781691789627075,0.250577552491793,WRF,T 0.5 @600,True
3970,4 km,T -0.5 @730,430.0,0.5652817487716675,0.4440785050392151,46.92518615722656,-0.568015992641449,-0.005492094438523054,-1.5062669515609741,0.02980009652674198,-0.0964667797088623,0.0606823540728119,WRF,T 0.5 @730,True
4061,4 km,T -0.5 @850,430.0,0.4480132758617401,0.35195571184158325,33.22988510131836,0.16118204593658447,0.00015564585919491947,-2.124223470687866,0.02226380445063114,0.3761882185935974,-0.20251826275178766,WRF,T 0.5 @850,True
4607,4 km,q -0.0002 @412,430.0,1.2944601774215698,1.0169916152954102,152.4537811279297,-0.40034884214401245,-0.011524305678904057,-2.0585241317749023,0.03584805130958557,-1.2262256145477295,3.1882642959218535,WRF,q 0.0002 @412,True
4698,4 km,q -0.0002 @500,430.0,1.031389594078064,0.8102920651435852,101.17767333984375,0.5476115942001343,-0.006107831373810768,-1.3369470834732056,0.0693683996796608,-0.1679496169090271,1.1720544537018756,WRF,q 0.0002 @500,True
4789,4 km,q -0.0002 @600,430.0,0.8594933152198792,0.6752129197120667,71.26773834228516,0.042757146060466766,-0.01115945354104042,-2.070993185043335,0.05966945365071297,-0.2656553089618683,0.1232695979538902,WRF,q 0.0002 @600,True
4880,4 km,q -0.0002 @730,430.0,0.7553366422653198,0.5933917164802551,66.58402252197266,-0.14262712001800537,-0.008517671376466751,-1.464057207107544,0.009759722277522087,-0.22957171499729156,0.3418154984387248,WRF,q 0.0002 @730,True
4971,4 km,q -0.0002 @850,430.0,0.7367910742759705,0.5788220763206482,63.65983200073242,0.0014010455925017595,-0.007319742813706398,-1.2694650888442993,0.04303198307752609,-0.17074766755104065,0.2535485006339536,WRF,q 0.0002 @850,True
1877,100 m,T -0.5 @412,430.0,0.7274062633514404,0.5715435147285461,61.004737854003906,-1.5447230339050293,-0.027655286714434624,-15.69994068145752,-0.003347321879118681,-1.0418715476989746,0.40765018259824154,WRF,T 0.5 @412,True
1968,100 m,T -0.5 @500,430.0,,,,,,,,,,WRF,T 0.5 @500,True
2059,100 m,T -0.5 @600,430.0,,,,,,,,,,WRF,T 0.5 @600,True
2150,100 m,T -0.5 @730,430.0,,,,,,,,,,WRF,T 0.5 @730,True
2241,100 m,T -0.5 @850,430.0,0.34808439016342163,0.27349939942359924,25.2632999420166,-0.6816062331199646,-0.02686844952404499,-4.545917510986328,0.0021298432257026434,-0.12456259876489639,-0.09339887798362946,WRF,T 0.5 @850,True
2787,100 m,q -0.0002 @412,430.0,0.9435586333274841,0.7413796782493591,90.67750549316406,-2.41420316696167,-0.04317731037735939,-7.327025413513184,-0.0018174676224589348,-1.0723683834075928,1.37102070364944,WRF,q 0.0002 @412,True
2878,100 m,q -0.0002 @500,430.0,,,,,,,,,,WRF,q 0.0002 @500,True
2969,100 m,q -0.0002 @600,430.0,,,,,,,,,,WRF,q 0.0002 @600,True
3060,100 m,q -0.0002 @730,430.0,,,,,,,,,,WRF,q 0.0002 @730,True
3151,100 m,q -0.0002 @850,430.0,0.5202257633209229,0.40875476598739624,38.036128997802734,-0.4587869644165039,-0.030505219474434853,-2.3091628551483154,0.006062865257263184,-0.007811673451215029,-0.10229326579918058,WRF,q 0.0002 @850,True
57,1 km,T -0.5 @412,430.0,0.9230162501335144,0.7251808643341064,92.76739501953125,-0.03845004737377167,-0.025847533717751503,-9.124261856079102,0.019745156168937683,-0.8424851298332214,0.787786525247851,WRF,T 0.5 @412,True
148,1 km,T -0.5 @500,430.0,0.701529860496521,0.5511299967765808,66.02722930908203,0.20995795726776123,-0.016042819246649742,-5.295341968536377,0.01131438184529543,-0.1401064544916153,0.2954632332741364,WRF,T 0.5 @500,True
239,1 km,T -0.5 @600,430.0,0.63022381067276,0.495089054107666,59.34980010986328,0.41535478830337524,-0.010622966103255749,-3.553752899169922,0.03194122761487961,0.2717743217945099,0.2590196586031929,WRF,T 0.5 @600,True
330,1 km,T -0.5 @730,430.0,0.5382992029190063,0.4228777587413788,48.736289978027344,0.1380671262741089,-0.00879112258553505,-2.6861965656280518,0.01289006695151329,0.13809360563755035,0.09688243855273924,WRF,T 0.5 @730,True
421,1 km,T -0.5 @850,430.0,0.42861810326576233,0.33671268820762634,38.53884506225586,0.03858545422554016,-0.006314115598797798,-2.7536818981170654,0.010073083452880383,0.3259211778640747,0.05378064095399302,WRF,T 0.5 @850,True
967,1 km,q -0.0002 @412,430.0,1.1738046407699585,0.9221941232681274,130.68898010253906,-0.3081514239311218,-0.028067627921700478,-4.709663391113281,0.007162406109273434,-1.1687160730361938,1.8507686862722166,WRF,q 0.0002 @412,True
1058,1 km,q -0.0002 @500,430.0,0.970329225063324,0.7623080015182495,94.28231811523438,0.35469850897789,-0.02428419515490532,-3.215172529220581,0.024805238470435143,-0.1225668415427208,0.6407537860915439,WRF,q 0.0002 @500,True
1149,1 km,q -0.0002 @600,430.0,0.8415903449058533,0.6611452102661133,78.92273712158203,0.34634166955947876,-0.014732795767486095,-2.2176742553710938,0.020575230941176414,-0.05830240994691849,0.36066588020134843,WRF,q 0.0002 @600,True
1240,1 km,q -0.0002 @730,430.0,0.7023554444313049,0.5517668128013611,64.12364959716797,0.468071311712265,-0.012315603904426098,-2.5756263732910156,0.003992642741650343,0.3055606186389923,0.1780390800450249,WRF,q 0.0002 @730,True
1331,1 km,q -0.0002 @850,430.0,0.6481344699859619,0.5091689229011536,58.67837905883789,0.14168734848499298,-0.013408311642706394,-2.4613211154937744,0.015551472082734108,0.281385213136673,0.1286993562858883,WRF,q 0.0002 @850,True
7490,250 m,T -0.5 @412,429.9869728662654,0.6349151005268822,0.497485409433608,82.7912250633386,-0.0504161362349302,-0.00023463098057782745,-4.419873036729101,0.04789151244150112,-2.2786846101236002,1.3569219977660223,MONC,T 0.5 @412,True
7573,250 m,T -0.5 @500,429.9869728662654,0.5062393545111376,0.3966619983386863,55.9151069553094,0.0026931801767446275,-0.00016224879684137848,-2.523620035675,0.1064167856911,-0.9270471067428999,0.4901460764649243,MONC,T 0.5 @500,True
7656,250 m,T -0.5 @600,429.9869728662654,0.4387069020486933,0.3437471917204959,45.499400502774,0.009742267195654141,-0.00013140207030655818,-3.1379344336324,0.24455892378870003,0.0830149787845319,0.253488232614913,MONC,T 0.5 @600,True
7739,250 m,T -0.5 @730,429.9869728662654,0.5047195324409017,0.3954711473031977,54.8997973148142,0.0026328487984449665,-0.00013405502650168434,-1.708467365947,0.12958792107470002,0.033633854305364225,0.43943182252967,MONC,T 0.5 @730,True
7822,250 m,T -0.5 @850,429.9869728662654,0.5448660270500909,0.4269277866104346,52.7794271306549,0.037658130087533284,-0.0001558345250642727,-0.8342106281556,0.15645242526300002,0.2769264911146,0.1160975500330607,MONC,T 0.5 @850,True
5498,1 km,T -0.5 @412,429.9869728662654,0.7316948629952548,0.5749550561548346,111.26976221279759,-0.04013771521104944,-7.135375322594325e-05,-3.3100557374358996,-0.038433179510345215,-3.09076470016,1.8565200546695733,MONC,T 0.5 @412,True
5581,1 km,T -0.5 @500,429.9869728662654,0.5714248732305691,0.4490172566357841,51.4812749390856,0.002481071292799388,-4.764595332784888e-05,-1.9108525298662,0.08575029823160596,-1.3466291715001,-0.2691587847528751,MONC,T 0.5 @500,True
5664,1 km,T -0.5 @600,429.9869728662654,0.5408352592822325,0.4249803881337186,36.3778795649627,0.0021697219013918534,-4.318988533587044e-05,-2.4391643771551,0.1608551335649,-0.5944842571329,-0.8480251174705556,MONC,T 0.5 @600,True
5747,1 km,T -0.5 @730,429.9869728662654,0.5898867840759294,0.4635243545035052,44.352997526299895,0.00908336609695506,-5.196820075432015e-05,-0.47329124090220004,-0.045965123101865527,0.32669303469550004,-0.70057133198884,MONC,T 0.5 @730,True
5830,1 km,T -0.5 @850,429.9869728662654,0.7693852249383893,0.6045715879409101,56.1253388905982,0.02000929651032636,-8.837021148932195e-05,0.4099035392444,-0.1831820958874,0.8533695162893,-0.9871344862122556,MONC,T 0.5 @850,True
6328,1 km,q -0.0002 @412,429.9869728662654,1.023775239879228,0.8044675182290745,243.9878468253668,-0.047978463084531936,-7.946858598251934e-05,2.5284576462239,0.038761907521983996,-2.3125425614499,7.038078692681559,MONC,q 0.0002 @412,True
6411,1 km,q -0.0002 @500,429.9869728662654,0.894309289844955,0.7027350798361169,97.1660287933606,0.014765632723039136,-6.599589811674965e-05,0.06582835310641952,0.1613645330441,-0.48380737920039996,0.4140617761738525,MONC,q 0.0002 @500,True
6494,1 km,q -0.0002 @600,429.9869728662654,0.7625332829224476,0.5991874327337711,64.18760929378831,0.01939833692335695,-5.380077853050529e-05,-0.3978194013428,0.15971804595279998,0.21239406274790001,-0.5701007523476278,MONC,q 0.0002 @600,True
6577,1 km,q -0.0002 @730,429.9869728662654,0.7597568912190695,0.5970057849891077,69.3353860261611,0.05054271188164596,-4.265421866782357e-05,-0.4888065812086,0.1504502848306,0.5331447869981,-0.3078841714221596,MONC,q 0.0002 @730,True
6660,1 km,q -0.0002 @850,429.9869728662654,0.7918711983459729,0.6222407349542891,69.8815886995487,0.025419410323002944,-5.639598846386697e-05,-0.9934235510663,0.07635032431455478,-0.26260807131930003,-0.4278232355632951,MONC,q 0.0002 @850,True
3698,4 km,T -0.5 @412,420.0,1.0056816339492798,0.7848042845726013,83.95097351074219,0.15334883332252502,-0.01416729111224413,-5.682339668273926,0.016100585460662842,-0.8120245933532715,0.7193315282822422,WRF,T 0.5 @412,True
3789,4 km,T -0.5 @500,420.0,0.779552161693573,0.6082138419151306,60.24026107788086,-0.3131518065929413,-0.02367817424237728,-2.7746729850769043,-0.0032781295012682676,-0.8532728552818298,0.19598471777446444,WRF,T 0.5 @500,True
3880,4 km,T -0.5 @600,420.0,0.6727946996688843,0.5248520374298096,52.86346435546875,-0.07125531136989594,-0.0182674378156662,-1.704127311706543,0.03834296762943268,-0.3529141843318939,0.2147701242662948,WRF,T 0.5 @600,True
3971,4 km,T -0.5 @730,420.0,0.5807684063911438,0.4530602693557739,43.589847564697266,-0.4607139229774475,-0.012519649229943752,-1.5564820766448975,0.019393837079405785,-0.0653226375579834,0.041218242035174386,WRF,T 0.5 @730,True
4062,4 km,T -0.5 @850,420.0,0.4603846073150635,0.35914772748947144,31.221729278564453,0.24175317585468292,-0.002766011282801628,-2.184788227081299,0.015003827400505543,0.3802518844604492,-0.19932905194913492,WRF,T 0.5 @850,True
4608,4 km,q -0.0002 @412,420.0,1.304481863975525,1.0178812742233276,138.8631591796875,-0.31118085980415344,-0.027049221098423004,-2.3328487873077393,0.024435417726635933,-1.220054030418396,3.1293341247884734,WRF,q 0.0002 @412,True
4699,4 km,q -0.0002 @500,420.0,1.0455353260040283,0.8157652020454407,90.18132781982422,0.6019753217697144,-0.014896323904395103,-1.3783137798309326,0.046154022216796875,-0.17926891148090363,0.9614211123768046,WRF,q 0.0002 @500,True
4790,4 km,q -0.0002 @600,420.0,0.881018340587616,0.6873052716255188,66.21604919433594,0.08814790099859238,-0.02184089459478855,-2.089287757873535,0.039612915366888046,-0.2577930986881256,0.10573527988457014,WRF,q 0.0002 @600,True
4881,4 km,q -0.0002 @730,420.0,0.7731430530548096,0.6031601428985596,61.51926803588867,-0.116803377866745,-0.015357742086052895,-1.4719523191452026,0.008119554258883,-0.18031921982765198,0.31199110587947304,WRF,q 0.0002 @730,True
4972,4 km,q -0.0002 @850,420.0,0.7540186643600464,0.5882421731948853,59.0159912109375,0.046597789973020554,-0.01478991936892271,-1.2404358386993408,0.02897494286298752,-0.16356956958770752,0.23742374377816727,WRF,q 0.0002 @850,True
1878,100 m,T -0.5 @412,420.0,0.7298393845558167,0.5696191787719727,55.057064056396484,-1.577920913696289,-0.04310397058725357,-16.60801887512207,-0.0020436348859220743,-0.8696033954620361,0.4013704788560758,WRF,T 0.5 @412,True
1969,100 m,T -0.5 @500,420.0,,,,,,,,,,WRF,T 0.5 @500,True
2060,100 m,T -0.5 @600,420.0,,,,,,,,,,WRF,T 0.5 @600,True
2151,100 m,T -0.5 @730,420.0,,,,,,,,,,WRF,T 0.5 @730,True
2242,100 m,T -0.5 @850,420.0,0.35123705863952637,0.274131715297699,22.260122299194336,-1.0505402088165283,-0.045707326382398605,-5.219831943511963,0.0012688315473496914,-0.08259308338165283,-0.14394997655448222,WRF,T 0.5 @850,True
2788,100 m,q -0.0002 @412,420.0,0.952388346195221,0.7433140277862549,82.24807739257812,-2.218982458114624,-0.06812719255685806,-8.238325119018555,-0.0008297082968056202,-0.9803181886672974,1.362450514694203,WRF,q 0.0002 @412,True
2879,100 m,q -0.0002 @500,420.0,,,,,,,,,,WRF,q 0.0002 @500,True
2970,100 m,q -0.0002 @600,420.0,,,,,,,,,,WRF,q 0.0002 @600,True
3061,100 m,q -0.0002 @730,420.0,,,,,,,,,,WRF,q 0.0002 @730,True
3152,100 m,q -0.0002 @850,420.0,0.5299785137176514,0.4136334955692291,34.717498779296875,-0.8384469747543335,-0.050130803138017654,-2.798004150390625,0.0017434078035876155,0.0487869456410408,-0.11528672435349278,WRF,q 0.0002 @850,True
58,1 km,T -0.5 @412,420.0,0.928655743598938,0.724642813205719,84.45953369140625,0.028029339388012886,-0.04548487812280655,-9.442530632019043,0.01401611790060997,-0.8208238482475281,0.7586928569303013,WRF,T 0.5 @412,True
149,1 km,T -0.5 @500,420.0,0.7157021760940552,0.5583718419075012,60.562644958496094,0.295258104801178,-0.02528955414891243,-5.113529682159424,0.009131164290010929,-0.09820569306612015,0.2536301512973234,WRF,T 0.5 @500,True
240,1 km,T -0.5 @600,420.0,0.6490282416343689,0.5062924027442932,55.37031555175781,0.4736095368862152,-0.01707327365875244,-3.5987772941589355,0.021498005837202072,0.29194167256355286,0.25119257824518393,WRF,T 0.5 @600,True
331,1 km,T -0.5 @730,420.0,0.5535763502120972,0.4318414628505707,45.370521545410156,0.14274965226650238,-0.016435256227850914,-2.7101259231567383,0.009877614676952362,0.13816502690315247,0.08479088641401046,WRF,T 0.5 @730,True
422,1 km,T -0.5 @850,420.0,0.44155851006507874,0.344448447227478,36.096031188964844,0.09590274840593338,-0.011478475295007229,-2.852482318878174,0.007409884128719568,0.3225305676460266,0.05358119636891021,WRF,T 0.5 @850,True
968,1 km,q -0.0002 @412,420.0,1.1852270364761353,0.9248042702674866,119.47562408447266,-0.273159384727478,-0.052293047308921814,-5.143917560577393,0.005975498352199793,-1.1475887298583984,1.8244199461509063,WRF,q 0.0002 @412,True
1059,1 km,q -0.0002 @500,420.0,0.9877008199691772,0.7706000208854675,85.6453857421875,0.4119744300842285,-0.04258839413523674,-3.214637279510498,0.018172476440668106,-0.10746396332979202,0.5400267021654993,WRF,q 0.0002 @500,True
1150,1 km,q -0.0002 @600,420.0,0.8629652261734009,0.6732178330421448,73.23184204101562,0.3580951690673828,-0.02589832805097103,-2.223348379135132,0.014984755776822567,-0.05400127172470093,0.3442778956738906,WRF,q 0.0002 @600,True
1241,1 km,q -0.0002 @730,420.0,0.7196800112724304,0.5614422559738159,59.560733795166016,0.5138372182846069,-0.02017074264585972,-2.591423988342285,0.0038688716012984514,0.3062567710876465,0.16848993526437112,WRF,q 0.0002 @730,True
1332,1 km,q -0.0002 @850,420.0,0.6645747423171997,0.518449604511261,54.68296813964844,0.2043870985507965,-0.024043722078204155,-2.489506721496582,0.011701825074851513,0.2865251898765564,0.1283205776769207,WRF,q 0.0002 @850,True
7491,250 m,T -0.5 @412,415.9792783064548,0.6370562951495912,0.494376750489863,70.49651457276181,-0.028787639171896136,-0.00034708570110751283,-4.8108071810587,0.09956945683338587,-2.301955470778,1.2111531225894083,MONC,T 0.5 @412,True
7574,250 m,T -0.5 @500,415.9792783064548,0.525251715421291,0.4076126995938693,48.9350378030788,0.01630441324340301,-0.00022808519543424265,-2.4738561825168,0.1507323722735,-0.8365656275983,0.3896140628402236,MONC,T 0.5 @500,True
7657,250 m,T -0.5 @600,415.9792783064548,0.462154687064185,0.3586473191678862,42.0797439474254,0.03021360341268122,-0.00017477925476673013,-3.2206726121232,0.2286496609288,0.1877005832351,0.2756072619456944,MONC,T 0.5 @600,True
7740,250 m,T -0.5 @730,415.9792783064548,0.5268750593614868,0.4088724681703581,49.8630082383344,0.014989111036971476,-0.00019199644881732098,-1.7452527742967,0.1376004068908,0.05290490734314104,0.4399081663033399,MONC,T 0.5 @730,True
7823,250 m,T -0.5 @850,415.9792783064548,0.5689326239559022,0.4415105290074166,48.0306377478723,0.046915964921522044,-0.00022363006356505038,-0.9288265549535001,0.195878792282,0.2634118171309,0.1094019650983142,MONC,T 0.5 @850,True
5499,1 km,T -0.5 @412,415.9792783064548,0.7312793127516101,0.5692182207929192,88.0057363535056,-0.03204626730591686,-0.0001088459931395189,-3.5857655737083,-0.003565953496616593,-3.1252609698926004,1.302567825006136,MONC,T 0.5 @412,True
5582,1 km,T -0.5 @500,415.9792783064548,0.591334959591677,0.4602873727206429,43.6868013692073,0.00566916448070632,-7.046979648365811e-05,-1.746666586446,0.10234143081739999,-1.2335961439276002,-0.4408990487749662,MONC,T 0.5 @500,True
5665,1 km,T -0.5 @600,415.9792783064548,0.5636720437464646,0.4387549220348034,34.357608044370295,0.0038147720715867722,-6.289968154314772e-05,-2.5041808391747002,0.1541523825977,-0.5313928547589001,-0.8135397041711343,MONC,T 0.5 @600,True
5748,1 km,T -0.5 @730,415.9792783064548,0.6120413919019256,0.4764049879096603,40.5588262861837,0.010969699412068512,-8.006675590681433e-05,-0.561623001141,-0.0017262760278725052,0.30997739447399997,-0.7083347960398214,MONC,T 0.5 @730,True
5831,1 km,T -0.5 @850,415.9792783064548,0.8039065903839173,0.6257503406464479,50.5224581330692,0.02371424172882303,-0.00013430768744578415,0.3322261963222,-0.07942592189608913,0.8256857298352,-1.0689927655247828,MONC,T 0.5 @850,True
6329,1 km,q -0.0002 @412,415.9792783064548,1.0166950576768272,0.7913820912588106,215.9572792641539,-0.045276509478280436,-0.00012987701225643762,2.2887827045323004,0.05365970617120589,-2.5367440797784,7.050233541321673,MONC,q 0.0002 @412,True
6412,1 km,q -0.0002 @500,415.9792783064548,0.9215411623005708,0.7173155477601653,77.3501353499457,0.011630936544663972,-0.00010432632654022153,0.07972763223857912,0.1744550943524,-0.4680712652196,-0.1566436810654607,MONC,q 0.0002 @500,True
